user	date	time	text
goyim123	9/2/2020	10:43 AM	"


Re: The way forward: Positive White Nationalism


Another thing to mention is that as White Nationalists, we aren't hateful against our races. We just want our race to survive and thrive in a healthy environment.




__________________""Keep your Confederate money
Keep all them crinolines honey
If we all turn out with a Rebel shout the South shall rise again"" -Johnny Rebel
Support the National Alliance https://natall.com/https://davidduke.com/https://www.thepoliticalcesspool.org/https://nationalvanguard.org/Keep Stormfront Alive & Growing


"
edwardian102	9/7/2020	1:10 AM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by Unlearn


*Mods to please sticky this if possible*The way forward: Positive White Nationalism
The goal of this post is to create a cohesive strategy for awakening our people and eventually generating a modern European cultural renaissance. It is less of a nuts-and-bolts solution, and is more of an over-arching philosophy and lifestyle, an ethos for white nationalists to follow which will allow solutions to occur and to move us forward towards the results that we want. 
These ideas aren't necessarily things that I invented. I am attempting to synthesize, for your benefit, many ideas from national philosophy, psychology, marketing, and elsewhere into a set of ideals that I know will work if we can hold ourselves to them. I'm calling it ""Positive White Nationalism"" for lack of a better term at the moment. So what is PWN and what are the core ideas that make it work? Lets explore...:-Concentrate on Solutions, Not Problems 
It has been proven that people will subconsciously move toward what they concentrate on. If that happens to be what they don't want, then they will move in that direction whether they like it or not. I remember back when I was a teen, my driving instructor told us ""not to look at big trucks beside you on the highway; you'll steer right into them."" It's a nice metaphor for many things in life. Whatever you feed in your life with your attention, that is what your mind will go to work on. If we can steer ourselves towards the solutions, and not the problems, then that will at least get us pointed in the right direction. 
Speaking to many of you, I can tell that you are depressed. It seems that so many in our society are... and no wonder: so much of our society is grim. Hearing something bad or hearing about a problem creates a sensation of anger. Anger, when not acted upon, leads to feelings of frustration. This can be especially acute in men. Frustration, when built up enough, leads to feelings of futility, helplessness, and powerlessness, which is essentially ""depression"". To prevent this, you can either channel your feelings of anger into activity, or you can dial back the input of negative information. I'm proposing that people do both. By concentrating on the solutions, you focus your attention away from negative input, while at the same time encouraging you to act in a way that alleviates your anger in a constructive manner.-Reframe the Negative and Find the Positive 
On the surface this feels like such a juvenile thing. There is so much negative. We are truly facing the extinction of what most of us hold most dear. It feels overwhelming. Crushing. To ""pretend"" to be positive sounds ridiculous. I'm not talking about pretending. It may feel that way slightly at first. I'm talking about truly making the effort to find the positive in situations. It's always there. I can promise you that. Let me give you an example: say you read an article about a film and it's very anti-white. Instead of concentrating on that and talking about it, look for a film that isn't anti-white or even has pro-white messages. They do exist. The Invasion (2007) was packed full of underlying messages that support our views (which is why critics hated it!). 
I'm not condoning ignorance here, I'm saying that we can't get anywhere if we focus on the negative. Negative thoughts can be highly addictive. They will also destroy you and poison your life. Acknowledge the problems, but don't feed them. Push forward. 
The other benefit to this is that it makes our movement (and you as an individual) 1000 times more attractive to outsiders. You simply cannot attract people with a negative movement. Even in Germany, it wasn't the anti-Semitic rhetoric that got the German people on board, it was the hope, the positive message of unification and prosperity in the face of a destitute and broken future for the working class. We know that things are bad. Lets aim toward a future that works instead of wasting our energies on a past that we cannot change. I realize that at times it can be hard to enjoy your life because it seems like ""what's the point if it's all going out the window"". We all need to find ways to enjoy our lives though, and pull our thinking out of the venomous death spiral.-Lift your Own Race Up, Don't Push Others Down
If we want to spin our wheels trying to disparage other races while our own gets wiped off the map, then I say we deserve to die. It is futile and idiotic. We need to be helping out our own people, not doing petty sniping at others. Don't waste your energies on them. Let them do their own thing. They don't concern us. We concern us. Try doing real-world activities to help your white community. Be prepared to fight, but put your efforts into things that actually help in the present. Add value to your community, instead of take from it. Make money so you can support causes. Be an example of what is good so others can follow it. Find locals that are in need and organize a function to tackle that need. Celebrate what is good and amazing about our own culture instead of trying to point out what is bad about other cultures. That is attractive to people. That makes people want to experience and value the things that we value about our race. The only way we're going to create enough unity among our people to overcome the massive challenges ahead of us is to make them care about who they are. The only way we're going to do that is by showing and demonstrating all of the good qualities of our race. Bringing down someone else might make you feel good temporarily, but it makes you look bad and it undermines your message. Be the best that you can be in your life. You represent us!-Actions, Not Words
Whenever you can, force yourself to take an action, rather than make a rant or post something. It might sound weird, but say, upon hearing something that especially makes you sad and angry about race... maybe about a child getting hurt: instead of just wallowing in that, force yourself to do something. I don't mean seek out the guy that hurt the child and gun him down, I mean something constructive. 
Maybe your neighbor has a child that likes motorcycles. Invite your neighbor and his kid over and let the child help you fix yours while his dad and you drink a beer. I don't know. Something. Anything. Any positive action towards another white person is better than thoughts or futile posts against another non-white. 
Do it right away though. Don't give your anger time to settle inside you. Let it force you to act. We are designed to act! We are biological machines of action. Spend some time in the PLE posts and see that action speaks louder than words. You will feel so much better, your race will thank you, and the world will look upon us in a better light.
I realize that alot of this feels a little alien and perhaps cheesy. I myself, am a fighter by instinct, and alot of this goes against what I am ingrained to think, but in a sense, this IS fighting. It's fighting against the void that is threatening to swallow us up. 
Roll up your sleeves and take the 3 week PWN challenge: What is the 3 week PWN challenge you ask?... 
I challenge all stormfronters, including myself, to not post a single negative post for 3 weeks. Challenge yourself to find the positive. Challenge yourself to find a solution. Ask yourself, are you content to stew in a present where we are a doomed people, or are you willing to make the effort to at least try to move us in a different direction? You have nothing to lose. In the words of Jerry Maguire: ""Who's coming with me?"" 


I was just about to post something along the line you have just addressed. Not as elaborate but to this point-what do we do now?- With the viciousness of BLM/Anitfa travelling all over the country, well except for the Dakotas and Montana and a few other states. My statement is meant more for those who either live in minority(black especially) areas and although the criminal rioters may have not reached them at this point it is likely they soon will. For those living in Portland, OR. Kenosha, WS the SHTF now. This is a state of emergency for them that are poorer class whites. Action has to be taken now to get ready for worse times and believe me if Trump wins we will have more desperate rioting, killing beating and probably kidnapping. If Biden wins the left will have to face the violent uprising from the White people who are vulnerable, since they will be the first targeted for slavery. After that is accomplished the Biden gang will go onto the white rural crowd if he is still deemed fit for office, if not then the true vicious revolutionary Marxist will take his place- Kamala Harris and all of America will then have to become a battleground. I think that we have to make plans yesterday to insure the 14 words. Sorry I cannot bring my self to a positive focus. 
Sleepless in Eastern PA.


"
edwardian102	9/7/2020	1:15 AM	"


Re: Negroid [...]






Quote:


Originally Posted by William Type


Negroid works better and its clean. Negroids are Satanic and they need to be punished for it but the retribution that needs to be dealt may have to come slowly. They have completely lost control of themselves and because they have become so brutish the only way to deal with them may be with extreme force. However, just small everyday small changes in the way we deal with Negroids will help deal with them in a way that doesn't shock our society into chaos. This may change the way we think about them.


What small everyday changes are you referring to in relationship to the Ubangees.




"
Steelfront	9/13/2020	2:35 AM	"


Re: The way forward: Positive White Nationalism


In my eyes the whole racially aware white movement around the world (including Europe) must think about building up ""White settlement enclaves"" for our people. This is the only way the save our race from extinction. Without enough whites the current industrial civilization will collapse in Europe and North America in the next decades - like the old high cultures in the past. This development is certain if you understand the connection between race and civilization. So ""settlement enclaves"" are our last chance. This is also the ""progressive way"" for our movement instead of constant complaining about the crumbling of our former white world.


"
Penda III	9/13/2020	9:46 AM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by Steelfront


In my eyes the whole racially aware white movement around the world (including Europe) must think about building up ""White settlement enclaves"" for our people. This is the only way the save our race from extinction. Without enough whites the current industrial civilization will collapse in Europe and North America in the next decades - like the old high cultures in the past. This development is certain if you understand the connection between race and civilization. So ""settlement enclaves"" are our last chance. This is also the ""progressive way"" for our movement instead of constant complaining about the crumbling of our former white world.


 Areed 100 %. 
(Can`t rep atm; my user CP is on the blink, it keeps returning ""database error"" when I click on it.)


"
Hannalore	9/24/2020	11:44 PM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by WhiteHurricane


Just saying the Word White makes Anti-White White uncomfortable and defensive. 
They will call you a racist on the spot for acknowledging your own White skin.
I told my father I'm White and proud.
He called me a racist.


You stay proud of who you are. When people call me a racist I tell them I have a right to be if I want to be, call me whatever you please but I am proud of me and proud of who I am and I will stay that way, like it or not.


"
Absentminded	10/22/2020	6:46 PM	"


Re: The way forward: Positive White Nationalism


Now that I've learned us whites are not the same species as people of color, I believe segregation is attainable.
The European neandrathal is apparent in all genes, however whites are not negro, Asian, middle eastern, or Hispanic, none of those genes exist in eurowhite people..
The genome was discovered to have an isolated sequence for the white race, making us distinct from all other beings.
Peptides are proven to notate that each racial makeup is extremely different.
The U.S. Government has falsely indoctrinated people into believing that the Constitution has no meaning. The constitution claims that America is for whites only, any altercation of this has no value.
We are a whites only nation, founded for White Nationalists, by White Nationalists.


"
balder777	10/23/2020	2:05 PM	"


Re: The way forward: Positive White Nationalism


Above and beyond ""positive White nationalism"", I would rather call for ""pragmatic White Nationalism"", as positive has too many Self Help guru connotations in my book, and can appear delusional (though I fully approve much of what is said in the OP).
It really doesn't need a wall of text to express what I believe.
I believe that we should do whatever it takes to get to power in our lifetime.
What I witness is that too often, White Nationalist fall into the trap of inaction and ideological masturbation, that is, endlessly arguing useless intellectual debates whilst life and reality is passing in front of their noses.
The only relevant White Nationalist policy is the one that actually happens right now, in the form of a legitimate political movement. Anything else is a waste of time and can be safely binned for the foreseeable future. It doesn't exist. 
White Nationalism is not about being an obscure online group of people. Real White Nationalism is being on the ground with our communities, fighting for ideals we believe in. Whether it's organising a local militia that prevents coloured crime and protects our children, or getting involved at the political level.


"
coolcatcol	10/29/2020	12:58 PM	"


Re: The way forward: Positive White Nationalism


I agree with your main message. I am Christian and white. I think white nationalists should focus more on what a person looks like their actual beliefs. Keyword ""white"". Who cares if someone is Jewish, while I won't promote the Jewish Religion I would never try to bring it down. 
I am not against people because of their background, name or ancestry. I might even have some indian in me, but I support WHITE POWER. White nationalists need to widen their support base! 
Thank you for reading.


"
CountryBoy88	10/31/2020	4:24 AM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by coolcatcol


I agree with your main message. I am Christian and white. I think white nationalists should focus more on what a person looks like their actual beliefs. Keyword ""white"". Who cares if someone is Jewish, while I won't promote the Jewish Religion I would never try to bring it down. 
I am not against people because of their background, name or ancestry. I might even have some indian in me, but I support WHITE POWER. White nationalists need to widen their support base! 
Thank you for reading.


Nice, so we got Jew-loving Pocahontas. Any relation to Elizabeth Warren? 

"
S Sinistrari	10/31/2020	6:26 AM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by coolcatcol


I agree with your main message. I am Christian and white.


Ok.
Quote:

I think white nationalists should focus more on what a person looks like their actual beliefs.


That would be a fatal error. You must understand that beliefs are what drive people.
Quote:

Keyword ""white"". Who cares if someone is Jewish, while I won't promote the Jewish Religion I would never try to bring it down.


Jews are not White,
The Jewish faith is at it’s core to promote Jews above all others. That is what they believe. There are your Supremacists. And their belief drives them. They own many things in our nation for example, and those entities all work together against us to promote their agenda.
Quote:

I am not against people because of their background, name or ancestry. I might even have some indian in me, but I support WHITE POWER. White nationalists need to widen their support base!


We are in a struggle. Who loves the Whites these days? The Jew promotes White hate, White eradication, and the other races are in compliance with whiling us out and our culture and history.
We didn’t bring this to them, they brought it to us.
Quote:

Thank you for reading.


As far as possibly being part Indian, that most likely is a fallacy.
There has been for a while, many touting Indian heritage when there was none. I don’t know why, but many families and their stories. Perhaps to feel special in some way.
Do some genealogy searching. Not by fake sites and such, but the real way; public records, church records, etc...




__________________UNAPOLOGETICALLY WHITEAnd if all others accepted the lie which the Party imposedif all records told the same talethen the lie passed into history and became truth. Who controls the past ran the Party slogan, controls the future: who controls the present controls the past.' -George Orwell, 1984


"
MensRea	11/2/2020	6:55 PM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by S Sinistrari


Ok.
Do some genealogy searching. , but the real way; public records, church records, etc...


LOL. Public records are only as good as the information put into them. 
I can have a French man's baby and give it my German husband's name on the birth certificate. 
Someone could be adopted a few generations back and are given the new family name yet they do not have that blood at all. Orphans do not always have records. 
No, public records are not a guarantee for anyone.


"
HistoryUnknown	12/10/2020	11:42 PM	"


Re: The way forward: Positive White Nationalism






Quote:


Originally Posted by coolcatcol


I agree with your main message. I am Christian and white. I think white nationalists should focus more on what a person looks like their actual beliefs. Keyword ""white"". Who cares if someone is Jewish, while I won't promote the Jewish Religion I would never try to bring it down. 
I am not against people because of their background, name or ancestry. I might even have some indian in me, but I support WHITE POWER. White nationalists need to widen their support base! 
Thank you for reading.



If it wasn't for the numbers, whites easily outdo all others. Because of the numbers though, you do have to watch what the others do and make sure they aren't taking advantage of us. As much as we might not put others down or be hateful, they do not do the same. It is important to keep out the wolves from out flocks.




"
YDdraigWen	12/27/2020	6:05 PM	"


Re: The way forward: Positive White Nationalism


FANTASTIC post, very articulate and well thought out i could argue on one or two minor details but seriously proud of you m8. This is exactly what I would expect from a white man. Passion and Pride....WOW 
Thoughts....
I've been saying this for a while we all need to unite so lets stop the hierarchy nonsense and UNITE. So i agree why focus on what other races are doing and focus on what we are doing. Are we being the best version of ourselves, are we being led up a garden path to poorly portray ourselves and why are we self destructing by the manipulation of others, We ARE the founders of civilisation why are we acting so crappy to one another and why the self hate.
Quote:


Originally Posted by Unlearn


*Mods to please sticky this if possible*The way forward: Positive White Nationalism
The goal of this post is to create a cohesive strategy for awakening our people and eventually generating a modern European cultural renaissance. It is less of a nuts-and-bolts solution, and is more of an over-arching philosophy and lifestyle, an ethos for white nationalists to follow which will allow solutions to occur and to move us forward towards the results that we want. 
These ideas aren't necessarily things that I invented. I am attempting to synthesize, for your benefit, many ideas from national philosophy, psychology, marketing, and elsewhere into a set of ideals that I know will work if we can hold ourselves to them. I'm calling it ""Positive White Nationalism"" for lack of a better term at the moment. So what is PWN and what are the core ideas that make it work? Lets explore...:-Concentrate on Solutions, Not Problems 
It has been proven that people will subconsciously move toward what they concentrate on. If that happens to be what they don't want, then they will move in that direction whether they like it or not. I remember back when I was a teen, my driving instructor told us ""not to look at big trucks beside you on the highway; you'll steer right into them."" It's a nice metaphor for many things in life. Whatever you feed in your life with your attention, that is what your mind will go to work on. If we can steer ourselves towards the solutions, and not the problems, then that will at least get us pointed in the right direction. 
Speaking to many of you, I can tell that you are depressed. It seems that so many in our society are... and no wonder: so much of our society is grim. Hearing something bad or hearing about a problem creates a sensation of anger. Anger, when not acted upon, leads to feelings of frustration. This can be especially acute in men. Frustration, when built up enough, leads to feelings of futility, helplessness, and powerlessness, which is essentially ""depression"". To prevent this, you can either channel your feelings of anger into activity, or you can dial back the input of negative information. I'm proposing that people do both. By concentrating on the solutions, you focus your attention away from negative input, while at the same time encouraging you to act in a way that alleviates your anger in a constructive manner.-Reframe the Negative and Find the Positive 
On the surface this feels like such a juvenile thing. There is so much negative. We are truly facing the extinction of what most of us hold most dear. It feels overwhelming. Crushing. To ""pretend"" to be positive sounds ridiculous. I'm not talking about pretending. It may feel that way slightly at first. I'm talking about truly making the effort to find the positive in situations. It's always there. I can promise you that. Let me give you an example: say you read an article about a film and it's very anti-white. Instead of concentrating on that and talking about it, look for a film that isn't anti-white or even has pro-white messages. They do exist. The Invasion (2007) was packed full of underlying messages that support our views (which is why critics hated it!). 
I'm not condoning ignorance here, I'm saying that we can't get anywhere if we focus on the negative. Negative thoughts can be highly addictive. They will also destroy you and poison your life. Acknowledge the problems, but don't feed them. Push forward. 
The other benefit to this is that it makes our movement (and you as an individual) 1000 times more attractive to outsiders. You simply cannot attract people with a negative movement. Even in Germany, it wasn't the anti-Semitic rhetoric that got the German people on board, it was the hope, the positive message of unification and prosperity in the face of a destitute and broken future for the working class. We know that things are bad. Lets aim toward a future that works instead of wasting our energies on a past that we cannot change. I realize that at times it can be hard to enjoy your life because it seems like ""what's the point if it's all going out the window"". We all need to find ways to enjoy our lives though, and pull our thinking out of the venomous death spiral.-Lift your Own Race Up, Don't Push Others Down
If we want to spin our wheels trying to disparage other races while our own gets wiped off the map, then I say we deserve to die. It is futile and idiotic. We need to be helping out our own people, not doing petty sniping at others. Don't waste your energies on them. Let them do their own thing. They don't concern us. We concern us. Try doing real-world activities to help your white community. Be prepared to fight, but put your efforts into things that actually help in the present. Add value to your community, instead of take from it. Make money so you can support causes. Be an example of what is good so others can follow it. Find locals that are in need and organize a function to tackle that need. Celebrate what is good and amazing about our own culture instead of trying to point out what is bad about other cultures. That is attractive to people. That makes people want to experience and value the things that we value about our race. The only way we're going to create enough unity among our people to overcome the massive challenges ahead of us is to make them care about who they are. The only way we're going to do that is by showing and demonstrating all of the good qualities of our race. Bringing down someone else might make you feel good temporarily, but it makes you look bad and it undermines your message. Be the best that you can be in your life. You represent us!-Actions, Not Words
Whenever you can, force yourself to take an action, rather than make a rant or post something. It might sound weird, but say, upon hearing something that especially makes you sad and angry about race... maybe about a child getting hurt: instead of just wallowing in that, force yourself to do something. I don't mean seek out the guy that hurt the child and gun him down, I mean something constructive. 
Maybe your neighbor has a child that likes motorcycles. Invite your neighbor and his kid over and let the child help you fix yours while his dad and you drink a beer. I don't know. Something. Anything. Any positive action towards another white person is better than thoughts or futile posts against another non-white. 
Do it right away though. Don't give your anger time to settle inside you. Let it force you to act. We are designed to act! We are biological machines of action. Spend some time in the PLE posts and see that action speaks louder than words. You will feel so much better, your race will thank you, and the world will look upon us in a better light.
I realize that alot of this feels a little alien and perhaps cheesy. I myself, am a fighter by instinct, and alot of this goes against what I am ingrained to think, but in a sense, this IS fighting. It's fighting against the void that is threatening to swallow us up. 
Roll up your sleeves and take the 3 week PWN challenge: What is the 3 week PWN challenge you ask?... 
I challenge all stormfronters, including myself, to not post a single negative post for 3 weeks. Challenge yourself to find the positive. Challenge yourself to find a solution. Ask yourself, are you content to stew in a present where we are a doomed people, or are you willing to make the effort to at least try to move us in a different direction? You have nothing to lose. In the words of Jerry Maguire: ""Who's coming with me?"" 





"
Absentminded	1/23/2021	9:11 PM	"


Re: The way forward: Positive White Nationalism


In a White Nationalist Society would it be acceptable for Children over the age of fourteen to begin working if they have no intentions of advanced studies? Should children be working agricultural jobs? Slaughtering poultry and things of that sort? Tending to the needs of a sustainable community, even if international trade and some capitalism is still prevalent?


"
GordonCalvin08	1/29/2021	4:45 AM	"


Re: The way forward: Positive White Nationalism


I can't believe it. I hope that more people are aware of history because there is a long list of things that people have done to people of color. There are reasons to why people do not like the actions made by white people. It is time to accept that ancestors did this and do better today because there are no positives to take away from a world that is not accepting of the changes from other people. It is hard that this happened because there are a lot of negative activity that has happened through the years. I do respect your points but It might be rough for other people.


"
Ex-Detroiter	1/29/2021	6:33 AM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by GordonCalvin08



There are reasons to why people do not like the actions made by white people.



Spoken like a true anti-white.
Perhaps you should tell us who or what you are.




__________________Raise a White family  Contribute to White causes. White supremacist is a pejorative term for White Americans who believe their heritage and culture are worth preserving. 


"
RLD88	4/26/2021	6:54 AM	"


Re: The way forward: Positive White Nationalism


Those are some really wise words friend, ever since I got in this movement I have felt this inner struggle, an anger so deep towards other races and I couldn't do anything about it, no white companions to share thoughts as every white person I've ever met kept on ranting about how oppressed some random [...] or a dirty jew is in a country where blacks have taken over, Brazil which once was a glorious prospering nation is now becoming a black hellhole, kind of like how Rhodesia became lawless after it became Zimbabwe.
I really want to follow your tips man, I am a very positive guy by nature but every time I try to find a positive something happens that instantly makes it a negative, white nationalists in my nation are all but destroyed, our economy is corrupt to a level where I can barely survive, let alone leave this place.
I really hope god will save us all, and that Brazil can return to being white and prosper again. America is going down the same hole we did long ago.
I will however try to complete your challenge, it's good to have some positive things for a change
----------------------
14\88





Last edited by SBWPWW; 04-26-2021 at 09:28 AM.
Reason: Avoid racial epithets.



"
NWFreedom	4/30/2021	12:23 PM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by WDinTN


The easiest way to get fiercely loyal members and recruits? Simple, do not let his children go to bed hungry. Become ""Uncle or Aunt"" so and so that shows up with food, school supplies, seasonally appropriate clothing, etc. I've won dozens of converts from the lower income segment of our population, just by giving away fish and game during lean times for hungry families, or by showing up with a truck load of fresh garden surplus. It is cheap, it is easy, it is effective.
Work/shop somewhere that has ""coupon free stuff"" for cardholders, and/or steep employee discounts? Even if YOU do not need the give away item, there is a white person or family that does. Get the item, find a recipient. 
Have a garden? Plant one row extra of everything, and freely give the produce from those extra rows away. Give it, no strings attached, no preaching, no price tags. Have meat chickens? Several hatcheries send extra chicks that are to be raised and given to a family in need... Have egg chickens? 12 laying hens will give you enough eggs to share with a family that really needs them, without drastically cutting into your egg sales.
Do you sew? Quilt? Crochet? Can you afford to make and donate a few items? Yes? Then do so. 
Offer a hand up, not a hand out. The family you reach out too is already hurting and most likely feeling shame about their situation if they have any pride at all. You can neither buy or force allegiance, you have to earn it. A full stomach, a warm coat, the occasional odd job for cash (even something you normally would do yourself), letting their children have a safe place to grow/play/learn...
There is a place for all of us in WN. Some of us due to age or physical infirmity can't be front line storm troops anymore. Some do not have the eloquence to be proper orators and public statesmen. Some of us are as cash poor as those we should be reaching out to... ALL of us, in our own unique ways, have something of value to offer our people. Find yours, live it. Mine is to be a farmer, an educator, a healer, the traditional role of the 40+ European male. Too crippled up to fight, too disgusted with modern society to die and let it slide further away.


Quoted because this is spot on and needs to be seen, and acted upon.


"
Little Dark Age	4/30/2021	2:34 PM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by GordonCalvin08


I can't believe it. I hope that more people are aware of history because there is a long list of things that people have done to people of color. There are reasons to why people do not like the actions made by white people. It is time to accept that ancestors did this and do better today because there are no positives to take away from a world that is not accepting of the changes from other people. It is hard that this happened because there are a lot of negative activity that has happened through the years. I do respect your points but It might be rough for other people.


I think you might have stumbled into the wrong place, pal.


"
1Tammy1	6/28/2021	5:13 PM	"


Re: The way forward: Positive White Nationalism


These are great words to live by. I made a Nazi friend on gab that red pilled me. I was already frustrated and had enough of all the anti-white rhetoric. Problem was, I had some simple basic question like what about Christian bible saying jews are Gods chosen people. Every time I would ask a WN about this they would get defensive and go on some anti-jew rant instead of actually answering my question. All that did was make me feel like WN blame everything bad on the jew just like everyone else is blaming it on the whites. I saw no difference between them and really put me off. Years later I met this friend. Instead of chastising me, he actually provided me with videos and reading materials that explained all of it. Thanks to him, I now know the bible doesn't say that and our beliefs have actually been hijacked by the jews. He really put a positive light on things. That made all of the difference. 
You can catch more bees with honey than you can with vinegar.


"
RJM Brigade	7/3/2021	3:30 AM	"


Re: The way forward: Positive White Nationalism




Quote:


Originally Posted by 1Tammy1


...I made a Nazi friend on gab that red pilled me...


Please don't use the term ""Nazi"". Despite some claims to the contrary by some who might claim to be White Nationalists, Racialists, Fascists, or Third Positionists (some no doubt sincere), it is a derogatory label and is almost entirely used by our enemies and opposition as a pejorative term. Most of those who're genuinely pro-White who use it do so out of ignorance, lack of understanding, and/or because they claim to be anti-NS (again, usually due to a lack of understanding and/or a complete misunderstanding and ignorance).
National Socialist or NS for short. When talking about Germany of the period it would be NS Germany or the Third Reich, not ""Nazi Germany"".
Thank you.


"
HistoryUnknown	12/10/2020	11:42 PM	"


Re: The way forward: Positive White Nationalism






Quote:


Originally Posted by coolcatcol


I agree with your main message. I am Christian and white. I think white nationalists should focus more on what a person looks like their actual beliefs. Keyword ""white"". Who cares if someone is Jewish, while I won't promote the Jewish Religion I would never try to bring it down. 
I am not against people because of their background, name or ancestry. I might even have some indian in me, but I support WHITE POWER. White nationalists need to widen their support base! 
Thank you for reading.



If it wasn't for the numbers, whites easily outdo all others. Because of the numbers though, you do have to watch what the others do and make sure they aren't taking advantage of us. As much as we might not put others down or be hateful, they do not do the same. It is important to keep out the wolves from out flocks.




"
